"Binomial","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Caranx caballus",NA,NA,NA,NA,NA,NA,NA,-0.702913049904839,-0.321955952002412,0.0225309908739074,-0.00169481360139523,-0.197595022743538,-0.136228281392514,0.22211734321214,0.440075456587632,0.186876599157111,-0.270500449074861,-0.348826689371465,0.110968053670967,0.61033547915533,NA,NA,NA,NA,NA
"Caranx crysos",NA,NA,NA,NA,0.0289012613628314,0.028557356323929,0.0549651416354946,0.0382306642981109,0.0532820822379768,0.0132210969401897,0.0368090322273177,-0.025757091665865,-0.0285573563239291,-0.0289012613628313,0.0737254796529025,0.0714313022782696,0.0714313022782696,0.0339965128457771,NA,NA,NA,NA,NA,NA,NA
"Caranx sexfasciatus",0.0167238886479988,0.016723888647999,0.016723888647999,0.0167238886479988,0.016723888647999,0.016723888647999,0.016723888647999,0.016723888647999,0.0491320227920287,-0.00844628619017251,-0.0321199837191135,0.0244035730296238,0.0633092419932453,0.0989894890328563,0.0342823705374964,-0.321282812990227,0.558547995697938,0.147802098982825,NA,NA,NA,NA,NA,NA,NA
"Carassius auratus",0.334651279931665,0.334651279931665,0.334651279931665,-0.715553298304721,0.2878844890398,0.461412741672118,-0.0607793159800372,-0.136346532880599,-0.136346532880599,-0.136346532880599,-0.024176170885952,-0.024176170885952,-0.024176170885952,-0.0241761708859523,-0.316225136192232,-0.147175611442301,0.120852234489475,-0.230731028811746,-0.00846304865595426,0.110427937928435,0.110427937928435,0.113063841554236,0.234590731764425,-0.244243309362119,-0.244243309362119
"Carcharhinus amboinensis",0.00733428199887021,0.00733428199894148,0.00733428199901909,0.00733428199910424,0.00733428199919817,0.00733428199929964,0.007334281999406,0.00733428199950881,0.00733428199959774,0.00733428199966546,0.00733428199971242,0.00733428199974373,0.00733428199976516,0.00733428199977715,0.00733428199978103,0.00733428199978026,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carcharhinus brachyurus",-0.0581273812646534,-0.124298605448683,-0.13547591677043,-0.0774984505260729,0.0228545771097761,0.110399379161404,0.136756074169779,0.0921123050788585,0.0104147869129537,-0.0557514484586789,-0.0726517107017036,-0.0502085416371472,-0.0294947052206479,0.00523977973708583,0.0780841662463038,0.198293003143425,0.719705473333398,0.883498442137777,NA,NA,NA,NA,NA,NA,NA
"Carcharhinus brevipinna",-0.00260201099031643,-0.0413062212324877,-0.087012656981257,-0.131290614006098,-0.115784334841769,-0.0179791113750232,0.0912348558341572,0.129344548560754,0.0867503251228926,0.0533229850205766,-0.0975184025010457,-0.0392409657326147,-0.0593959484615417,-0.055813193376308,-0.022697264531068,0.00625973903685547,0.048566350524297,-0.00573540025171074,-0.069276115545751,-0.120239435214938,-0.147614269715493,-0.156287379873832,NA,NA,NA
"Carcharhinus cautus",-0.455126961013495,0.0737862141609186,0.0113801014215543,0.0113801014215543,0.0113801014215543,0.0113801014215544,0.0113801014215542,0.0113801014215543,0.0113801014215543,0.0113801014215543,0.0113801014215543,0.0113801014215543,0.0113801014215543,0.0113801014215543,0.0113801014215543,0.0113801014215544,0.0113801014215543,0.0113801014215543,NA,NA,NA,NA,NA,NA,NA
"Carcharhinus falciformis",NA,NA,NA,NA,NA,-0.0332288593763362,-0.0331245387826612,-0.0541823132485804,-0.0532910663790754,-0.0266245647310154,-0.0310878446950674,-0.0372544650897398,-0.0412677603693407,-0.0477109572149135,-0.0497001555662205,-0.0517266419454269,-0.0328449811206837,-0.0277269526253366,-0.0216237616988998,-0.0204909015489527,-0.0279620207968526,-0.0423794114988293,-0.0576592149281605,-0.0393387396446206,-0.0249615384645168
"Carcharhinus galapagensis",NA,NA,NA,NA,NA,NA,NA,NA,-0.00145995085702877,-0.00145995085702877,-0.00145995085702899,-0.00145995085702877,-0.00145995085702899,-0.00145995085702877,-0.00145995085702877,-0.00145995085702877,-0.00952254181432521,0.193193259424297,0.0127309758825909,-0.0458897171023219,0.0536533344274008,-0.0122672439105099,-0.0117316321675817,0,0
"Carcharhinus leucas",-0.0715729030612348,-0.0881471470788049,-0.0672116942184023,-0.0628671323720137,-0.0447326223838706,-0.0247637423583965,-0.020029211015525,-0.0181265361199858,-0.0325774232415806,0.117831150159111,0.12310989951848,-0.20323868779081,-0.00569813404769512,0.151401962488938,-0.0164004576756995,0.111339695335623,-0.139735946287351,0.0128060231950296,0.0327593667586218,0.0727851583176685,0.0435513170083499,0.0956236865928111,0.00087786192096847,0.000877861915692219,0.00087786191243763
"Carcharhinus limbatus",-0.207255935430478,-0.0105395644420676,-0.044852762044405,-0.0222386888577039,0.00458787768219813,0.0238171936254365,0.02812174751438,0.0164413817709201,-0.00719800810439427,0.0463711296248986,-0.050646354874292,-0.0605054697413312,-0.0529425235959514,-0.0407014041728538,-0.0320141268270224,-0.0288015549897479,0.00613322862036483,0.00613322862036481,NA,NA,NA,NA,NA,NA,NA
"Carcharhinus longimanus",NA,NA,NA,NA,NA,-0.0436983898777846,-0.0360084545879277,-0.0244398179745126,-0.0173054099625241,-0.0193425973930776,-0.0337434296700073,-0.0517767619914917,-0.062915669015111,-0.0190647408350628,-0.0119113334895326,-0.00493229683224345,-0.0029293230705651,0.0490205491979712,0.0400241172691936,-0.0338454714990556,0.101278062096301,-0.197351626277263,-0.0253566576594856,0.30457535069476,-0.0145762209870099
"Carcharhinus obscurus",-0.0503414472100618,-0.0517811526492584,-0.0473039245070222,-0.0375011500419775,-0.0259655338290814,-0.0169191450539591,-0.0124990767859221,-0.0126678024769609,-0.0165822382219643,-0.0227492083211754,-0.0284735104282172,-0.0310618377774969,-0.0302683344096119,-0.0284815334555823,-0.0277405511925442,-0.0274799585478585,-0.0258194536125309,-0.0231692697299788,-0.010893219819182,-0.010504136758408,-0.00970097842790101,-0.00918595833507663,-0.00889556809341999,-0.00905287365734779,-0.00962239590910496
"Carcharhinus plumbeus",0.072521454361849,-0.181876332417216,-0.399406861539306,-0.267793630163451,0.0827017995128225,0.264525040170206,0.142340668986447,-0.0522269461206218,-0.0894777554127534,0.0750895028654699,0.130449890174986,-0.0859162443028221,-0.154959462341795,-0.163721517037253,-0.155353897773941,-0.159799675453124,NA,-0.422687792679292,-0.243606869307104,0.0542404596550609,-0.306337122584918,NA,NA,NA,NA
"Carcharias taurus",-0.0577711764201483,-0.0786504716796147,-0.0837616418720878,-0.0677457105772937,-0.0319792847970265,0.00836464686647287,0.0321455673480301,0.0287173219027338,0.00463003811951801,-0.0255607544385574,-0.0512352723607498,-0.0673475900537637,-0.0698815277296535,-0.0570985834282607,-0.0360043137543846,-0.0208074122133315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carcharodon carcharias",0.0171044462956497,0.0227353807106809,0.0115186286100873,0.00477830759720937,0.0133981633442082,0.0196269980284376,-0.0199822879985792,-0.0611677452366601,-0.0794805250930366,0.144921705853315,-0.210829989141427,0.21950529259301,0.0308045019730846,0.0330944713171926,0.0561630382866396,0.0722016827776229,0.0508308774675098,0.152037554159152,-0.117241348082147,0.159047748954044,0.0261222361654538,-0.120551552981019,-0.0357189338530556,-0.200528691804841,0.0526514842364396
"Cardellina canadensis",-0.019752178078212,-0.0190932063573508,-0.0180418590559105,-0.0164703698094554,-0.0147843358686528,-0.0133780238010317,-0.0122467993786529,-0.0115014388717208,-0.0118459015303918,-0.0138742188192116,-0.0169684837391633,-0.0195926024387461,-0.0209113699365153,-0.0215715194001772,-0.0225292917109252,-0.0236049565551363,-0.0237642197200357,-0.0225196817481171,-0.0203551227437771,-0.0178262186283452,-0.0149806777302009,-0.0118911308050135,-0.00912366446611738,-0.00721334640024615,-0.00605167754555948
"Cardellina pusilla",-0.0111464263302604,-0.0082839813615774,-0.00174345497328126,0.00316264019940149,0.000329500563016809,-0.00799649651631608,-0.0119547945861317,-0.00675238783649402,8.25867386449955e-05,-0.00100934085607637,-0.00767546453391125,-0.0091119328706112,-0.00248948583760347,0.00243400722173607,-0.00204200105279811,-0.00967659630926067,-0.00920303774134855,-0.000554733900891318,0.00561321205131501,0.00333124889001445,-0.00161786541997023,-0.00177730394628053,0.00149207795148998,0.00165835985940117,-0.00319890050251497
"Cardinalis cardinalis",0.0149360829494822,0.00862803192419806,0.0745784929210479,0.111333022115291,0.0744318199248722,0.238794203383215,0.0578049068393954,0.0277037066179856,0.0152224247094235,0.0208524847646559,0.0283048006916959,0.0269146830925409,0.0182675359396041,0.0113294956237302,0.0127443649303854,0.0211481750500647,0.0393906716750237,0.0444725599679948,0.0393308482616375,0.0279583160482604,0.0194043696411796,0.0185677851351376,0.0233651106649536,0.0302966376957403,0.0387687623323892
"Carduelis carduelis",0.03444031086149,0.0447037862620704,0.024012051968843,-0.0791197365814839,-0.0865952628000366,-0.0579740862401371,0.0708244715603468,0.0562569962865552,0.15434900375554,0.103951428817827,0.0456027038113985,0.0227292787193726,-0.0073115101587148,0.00318628802415579,0.0125310346664477,-0.00840453071235626,-0.0493546534752476,-0.0644939175575423,-0.0386835161242416,-0.0100653275051189,0.00455878822504251,0.00314097381696322,-0.00530190785342523,-0.0115656227037386,-0.00844584727209684
"Caretta caretta",-0.0519842364020019,0.00655363510778835,0.00757690838952023,0.00674921131707373,0.0058791380427657,0.00715901908000364,0.00898889923005671,0.0100631382656632,-0.00781105811725887,-0.00727013278046879,0.0287927432349531,0.0183694326939463,0.0189143298196745,0.00178765486056074,-0.0267972867142741,0.00373097950372337,-0.0356531112755771,0.0262737719141872,0.040481300433019,0.0772520594483412,0.0100207017102871,0.0144561868578203,0.00738772378427204,0.0203859795041242,0.0251993994625727
"Carpiodes cyprinus",0,0.301029995663981,0,0.301029995663981,-0.15051499783199,-0.150514997831991,0,0,0,0,0,0.0200686663775986,0.0200686663775986,0.0200686663775989,0.0200686663775989,0.0200686663775986,0.0200686663775989,0.0200686663775986,0.0200686663775989,0.0200686663775986,0.0200686663775986,0.0351201661607978,0.0351201661607978,0.0351201661607978,0.0351201661607977
"Carpodacus erythrinus",0.0200806405352592,0.0189024214809312,0.01656303409758,0.0136395999455967,0.0104251637473847,0.0067297101682251,0.0022253455320973,-0.00294879560355321,-0.00803439697845221,-0.0121417927101106,-0.0148202177159917,-0.0162000644734586,-0.0167665738933156,-0.0170368026224419,-0.017268198502121,-0.0173642944409282,-0.017175350945525,-0.0169367059174397,-0.0171794937212011,-0.0180178184938802,-0.0187250935898053,-0.0183564005719301,-0.0167812556106273,-0.0148230231257622,-0.0133482258148969
"Casarea dussumieri",0.0197528083560054,0.0197528083560054,-0.00309013999587213,-0.00309013999587206,-0.00309013999587211,-0.00309013999587215,-0.00309013999587202,-0.00309013999587211,-0.00309013999587214,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,NA,NA,NA,NA
"Castor canadensis",0.0154594855689165,0.026368384048172,0.0263478669068689,0.0132556119700431,-0.00520877924854258,0.00434556473758974,0.00429199369241987,0.00424641252599848,-0.0209306861628336,-0.0177345153632672,-0.0177570810015016,-0.0158300916349917,-0.0158300916349917,-0.0158300916349916,-0.00433187715610102,-0.00433187715610116,-0.00433187715610103,0.00760854044463041,-0.00128180855418944,-0.00128180855418919,-0.0140332425352569,-0.0140332425352567,-0.0140332425352569,-0.0101405157553036,-0.0101405157553036
"Castor fiber",0.0454875061400845,0.121539989786946,0.0882940494787946,0.0645256799407642,0.0460400973389166,0.045965927503273,0.0534746207646148,0.0481460238138323,0.0522732194360039,0.04925096756127,0.0544933940547503,0.060256500808698,0.0752899369566122,0.0700561329825677,0.0718832122277545,0.0705794458776733,0.0672829567450992,0.0559078855697123,0.0459124618896318,0.0401627256144366,0.0470664829319551,0.0582894126963746,0.0690788081162702,0.0522101574505971,0.0611060521118549
"Catharacta antarctica",0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284,0.00166096253441239,0.00166096253441239,0.00166096253441239,0.00166096253441284
"Catharacta skua",0.014211156573946,0.0193167949670491,0.0240006653955755,0.0333313623768146,0.0346261327934798,0.0255507677922648,0.0241904388920138,0.0238001746991236,0.024274453752729,0.0248839601883289,0.0121426221066618,0.0137002524381145,0.0143080270338685,0.00901322980931519,0.0040495798007451,0.000365749965334215,0.00463544270530895,0.014150382546295,0.022961974082605,0.0284193735301996,0.0212289079851794,0.0106668082972728,0.00277558641743078,0.00748140912956047,0.00762358188995435
"Cathartes aura",0.0243663567107205,0.0249546611572823,0.0252065285657815,0.0253152619427857,0.0255984170362136,0.0258686803853492,0.0258009594094023,0.025518567855349,0.0254213578575991,0.0256263108962057,0.0259162389557912,0.026133854271562,0.026311778846557,0.0264509185250915,0.026462827762638,0.0263578721517761,0.0262373776361776,0.0260407103640628,0.0255435553675004,0.0247379252644148,0.0240476822675921,0.0240328398553495,0.024975684004108,0.0267909581468562,0.0291061306221545
"Catharus bicknelli",-0.0246636366649469,-0.0246443075351483,-0.0246251185400004,-0.0246064458516126,-0.0245881062828156,-0.0245694742290278,-0.0245501266920172,-0.0245303418829464,-0.0245108996284795,-0.024492405502937,-0.0244748236960289,-0.0244576086079438,-0.0244402336627388,-0.0244226341467649,-0.024405235273662,-0.0243886070619521,-0.0243730970539862,-0.0243587855184351,-0.0243457410306505,-0.024334205801179,-0.024324464422229,-0.0243166056900633,-0.0243105262343801,-0.0243061326194036,-0.0243033795646156
"Catharus fuscescens",-0.00872984738823137,-0.00860534165261239,-0.00844541614742058,-0.00826790884926635,-0.00805197142982316,-0.00776317769708485,-0.00739323926608593,-0.00697589940998233,-0.00656511765957307,-0.00620737802687619,-0.00593832733083481,-0.00578302350315459,-0.00573122470832772,-0.00572106585919687,-0.00568330285537838,-0.00561158848759597,-0.00556115406967128,-0.00556364469020171,-0.00556956560940105,-0.00549906182499521,-0.00533375554773241,-0.00513386421955106,-0.0954308780669348,-0.00488518560074712,-0.00485420400291638
"Catharus guttatus",0.00355331110609788,0.00268537949976747,0.00103282258806715,0.000466837268328875,0.00176417837532622,0.00333114806764786,0.00328487722837563,0.00218470956097133,0.00216548846195259,0.00347312741064468,0.00378322329034309,0.00175589884060022,-0.0005339007249802,-0.000413320327116144,0.00134850067478005,0.00166916439519479,9.52466162610761e-06,-0.000606621442267937,0.00170201191855941,0.00446258533549802,0.00438076319207849,0.00234275743421327,0.00200395189014912,0.00397204380410249,0.00470633378611664
"Catharus minimus",-0.0108426752185259,-0.0101648531023351,-0.00954952079888458,-0.00915376082122043,-0.00910750840199676,-0.0093872671898913,-0.00980613274983994,-0.0101730107997178,-0.0137426046539866,-0.0139346201834555,-0.0141294821668243,-0.0142519497398449,-0.014209027123426,-0.0139718581861406,-0.0135632210577121,-0.00946395681088534,-0.00855181448894773,-0.00755349726833623,-0.00657932160870744,-0.00569194972642196,-0.00489306148350689,-0.00418842442747148,-0.00361641525402379,-0.00319457814891979,-0.00288724330646177
"Catharus ustulatus",-0.00586033552014809,-0.00624279120370957,-0.00559755694202125,-0.00413587013368633,-0.00287440725930105,-0.00255236365978314,-0.00278420826997524,-0.00279259597168681,-0.00261587114278256,-0.00285974451427001,-0.00344283759863493,-0.00353177200411052,-0.00290909807043983,-0.00245884535129524,-0.0027011807329435,-0.00260612601531612,-0.000834102080212266,0.00214614522978421,0.00421597573937193,0.00402868744754425,0.00244175850626694,0.00118325963081854,0.000786891225424061,0.000433486388643637,-0.000587576767912554
"Catopuma temminckii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0807570819334371,0.080757081933437,0.219277588614912,0.219277588614912,-0.165167579505626,-0.165167579505626,0.239359019436734,0.239359019436734,-0.15558265844365,-0.15558265844365,-0.15558265844365,-0.15558265844365,0.0476700356076778,-1
"Catostomus catostomus",-0.0189613532816698,-0.0188095822384298,-0.0185305154729888,-0.0182220542695044,-0.0179086739490161,-0.017590374511523,-0.0172671559570262,-0.0169390182855249,-0.0166059614970198,-0.0162679855915099,-0.015920188944983,-0.0155363525190555,-0.0150804933527691,-0.01452747423328,-0.0138754776330464,-0.0131409572893741,0.0297985913500208,0.0302000356515737,0.0305893025207425,0.030945859930747,0.0312505827525545,0.0314890324641593,0.0316547776823298,0.0317510360302309,0.0317906366867366
"Catostomus commersonii",0.0289949837517474,0.0263114856659316,0.0214421882415454,0.0163778864676489,-0.0168475472725406,-0.112117981021817,-0.0391027892552297,-0.026156556825121,-0.021208044180189,-0.0140620199267818,-0.00338529040021352,0.00748904429320691,0.0110098416194241,0.002472342270213,-0.0173689879435205,-0.0264610574849014,-0.0114860404767705,-0.00520794321509307,0.00205777684684625,0.0150013138298535,0.0111317874882749,0.0161614786969933,0.0146309400189425,-0.0188011595634451,-0.0206907325751094
